circuit,pilote,team,round,annee,forme_recent_norm,performance_norm,pref_circuit_norm,forme_brute,performance_brute,pref_circuit_brute,experience,is_rookie,best_recent_pts,avg_recent_pts,is_wet,wet_avg_pts,wet_race_count,pts_sur_le_weekend,position_reelle
Monaco Grand Prix,mick_schumacher,haas,7,2022,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0.0,0.0,1,0.0,0,0.0,19
Monaco Grand Prix,kevin_magnussen,haas,7,2022,0.027245403604054173,0.10889213872421141,0.0,5.380000000000001,19.77198528479837,0.0,126,0,0.0,0.0,1,0.0,0,0.0,20
Azerbaijan Grand Prix,max_verstappen,red_bull,8,2022,0.9999999999943022,0.9924146415868007,0.0,175.50650000000002,184.18272799908672,0.0,148,0,25.0,21.666666666666668,0,15.0,1,25.0,1
Azerbaijan Grand Prix,perez,red_bull,8,2022,0.9961198018250259,0.7472757663463786,0.0,174.82550000000003,138.68728195425962,0.0,222,0,25.0,21.0,0,25.0,1,19.0,2
Azerbaijan Grand Prix,russell,mercedes,8,2022,0.6211507835856727,0.4647567345926526,0.0,109.016,86.254434030068,0.0,67,0,15.0,13.333333333333334,0,10.0,1,15.0,3
Azerbaijan Grand Prix,hamilton,mercedes,8,2022,0.3356821542202956,0.9999999999946119,0.0,58.9144,185.59049844689835,0.0,243,0,12.0,8.666666666666666,0,4.0,1,12.0,4
Azerbaijan Grand Prix,gasly,alphatauri,8,2022,0.011395589337082127,0.10990824759971916,0.0,2.0,20.397926455566907,0.0,93,0,10.0,3.3333333333333335,0,0.0,1,10.0,5
Azerbaijan Grand Prix,vettel,aston_martin,8,2022,0.04590200362923367,0.49094625158167043,0.0,8.0561,91.11495954216952,0.0,242,0,8.0,3.0,0,1.0,1,8.0,6
Azerbaijan Grand Prix,alonso,alpine,8,2022,0.12267693789049022,0.23564132920882483,0.0,21.5306,43.73279174279111,0.0,203,0,6.0,4.666666666666667,0,6.0,1,6.0,7
Azerbaijan Grand Prix,ricciardo,mclaren,8,2022,0.04558235734832851,0.295659799684957,0.0,8.0,54.87164959453694,0.0,217,0,4.0,1.3333333333333333,0,0.0,1,4.0,8
Azerbaijan Grand Prix,norris,mclaren,8,2022,0.36461840444448146,0.31986744861458866,0.0,63.992900000000006,59.364359225639014,0.0,67,0,9.0,5.0,0,9.0,1,2.0,9
Azerbaijan Grand Prix,ocon,alpine,8,2022,0.14781218929129228,0.22713034803702759,0.0,25.942,42.153234504836576,0.0,96,0,6.0,2.3333333333333335,0,0.0,1,1.0,10
Azerbaijan Grand Prix,bottas,alfa,8,2022,0.28732952910412246,0.5794523675499765,0.0,50.428200000000004,107.54085372041493,0.0,186,0,8.0,3.3333333333333335,0,2.0,1,0.0,11
Azerbaijan Grand Prix,albon,williams,8,2022,0.02495634064820986,0.06466579117806052,0.0,4.380000000000001,12.00135641726396,0.0,45,0,0.0,0.0,0,0.0,1,0.0,12
Azerbaijan Grand Prix,tsunoda,alphatauri,8,2022,0.05696085330140501,0.07026435442018422,0.0,9.997,13.04039655996178,0.0,29,0,1.0,0.3333333333333333,0,0.0,1,0.0,13
Azerbaijan Grand Prix,mick_schumacher,haas,8,2022,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0.0,0.0,0,0.0,1,0.0,14
Azerbaijan Grand Prix,latifi,williams,8,2022,0.0,0.0018858724068692401,0.0,0.0,0.35000000000000003,0.0,46,0,0.0,0.0,0,0.0,1,0.0,15
Azerbaijan Grand Prix,stroll,aston_martin,8,2022,0.017036406058937782,0.053238193297253454,0.0,2.99,9.880502830502829,0.0,107,0,0.0,0.0,0,0.0,1,0.0,16
Azerbaijan Grand Prix,kevin_magnussen,haas,8,2022,0.014814266138206765,0.10653554707893113,0.0,2.6,19.77198528479837,0.0,127,0,0.0,0.0,0,0.0,1,0.0,17
Azerbaijan Grand Prix,zhou,alfa,8,2022,0.0,0.010776413753538515,0.0,0.0,2.0,0.0,7,1,0.0,0.0,0,0.0,1,0.0,18
Azerbaijan Grand Prix,leclerc,ferrari,8,2022,0.5760082959857554,0.7324254553957116,0.0,101.0932,135.93120534281906,0.0,88,0,12.0,4.0,0,12.0,1,0.0,19
Azerbaijan Grand Prix,sainz,ferrari,8,2022,0.587578237839695,0.5501306056032389,0.0,103.12380000000002,102.09901330534927,0.0,148,0,18.0,10.0,0,18.0,1,0.0,20
Canadian Grand Prix,max_verstappen,red_bull,9,2022,0.9999999999951553,0.9999999999952234,0.0,206.40750000000003,209.35051323398605,0.0,149,0,25.0,21.666666666666668,0,15.0,1,25.0,1
Canadian Grand Prix,sainz,ferrari,9,2022,0.38431743032407095,0.48769411513573874,0.0,79.326,102.09901330534927,0.0,149,0,19.0,12.333333333333334,0,18.0,1,19.0,2
Canadian Grand Prix,hamilton,mercedes,9,2022,0.34088490001409405,0.9440611141608524,0.0,70.36120000000001,197.6396787747672,0.0,244,0,15.0,10.333333333333334,0,4.0,1,15.0,3
Canadian Grand Prix,russell,mercedes,9,2022,0.5579327301548735,0.48471351083558706,0.0,115.1615,101.47502226536211,0.0,68,0,15.0,12.333333333333334,0,10.0,1,12.0,4
Canadian Grand Prix,leclerc,ferrari,9,2022,0.27985417196429463,0.6492996040102501,0.0,57.764,135.93120534281906,0.0,89,0,12.0,7.333333333333333,0,12.0,1,10.0,5
Canadian Grand Prix,ocon,alpine,9,2022,0.08815619587423831,0.20617835187601408,0.0,18.1961,43.163543783187095,0.0,97,0,8.0,3.0,0,0.0,1,8.0,6
Canadian Grand Prix,bottas,alfa,9,2022,0.17302665842969353,0.5136880347635232,0.0,35.714,107.54085372041493,0.0,187,0,6.0,2.6666666666666665,0,2.0,1,6.0,7
Canadian Grand Prix,zhou,alfa,9,2022,0.0,0.009553356087334234,0.0,0.0,2.0,0.0,8,1,4.0,1.3333333333333333,0,0.0,1,4.0,8
Canadian Grand Prix,alonso,alpine,9,2022,0.16326247834907517,0.2376980248987557,0.0,33.6986,49.76220350749699,0.0,204,0,6.0,4.666666666666667,0,6.0,1,2.0,9
Canadian Grand Prix,stroll,aston_martin,9,2022,0.011143005946919839,0.047195980930853663,0.0,2.3,9.880502830502829,0.0,108,0,1.0,0.3333333333333333,0,0.0,1,1.0,10
Canadian Grand Prix,ricciardo,mclaren,9,2022,0.05534876397390915,0.2812985614813799,0.0,11.424400000000002,58.889998218390154,0.0,218,0,4.0,1.3333333333333333,0,0.0,1,0.0,11
Canadian Grand Prix,vettel,aston_martin,9,2022,0.1407206617969758,0.4735975079343622,0.0,29.045800000000003,99.1478813528691,0.0,243,0,8.0,3.0,0,1.0,1,0.0,12
Canadian Grand Prix,albon,williams,9,2022,0.012596441505213732,0.05732661569256821,0.0,2.6,12.00135641726396,0.0,46,0,0.0,0.0,0,0.0,1,0.0,13
Canadian Grand Prix,gasly,alphatauri,9,2022,0.13837190993477289,0.14570926511200225,0.0,28.561000000000007,30.504309434290313,0.0,94,0,10.0,3.3333333333333335,0,0.0,1,0.0,14
Canadian Grand Prix,norris,mclaren,9,2022,0.22889284546235533,0.2932582779075077,0.0,47.245200000000004,61.3937709903449,0.0,68,0,9.0,3.6666666666666665,0,9.0,1,0.0,15
Canadian Grand Prix,latifi,williams,9,2022,0.0,0.0016718373152834912,0.0,0.0,0.35000000000000003,0.0,47,0,0.0,0.0,0,0.0,1,0.0,16
Canadian Grand Prix,kevin_magnussen,haas,9,2022,0.009689570388625947,0.0944444079896057,0.0,2.0,19.77198528479837,0.0,128,0,0.0,0.0,0,0.0,1,0.0,17
Canadian Grand Prix,tsunoda,alphatauri,9,2022,0.03725639814426677,0.06228977592868164,0.0,7.69,13.04039655996178,0.0,30,0,0.0,0.0,0,0.0,1,0.0,18
Canadian Grand Prix,mick_schumacher,haas,9,2022,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0.0,0.0,0,0.0,1,0.0,19
Canadian Grand Prix,perez,red_bull,9,2022,0.8473572907920142,0.7536283590138108,0.0,174.90090000000004,157.7724837479816,0.0,223,0,25.0,14.666666666666666,0,25.0,1,0.0,20
British Grand Prix,sainz,ferrari,10,2022,0.5485168488513351,0.5169159889388625,0.0,115.28590000000001,121.22567997201594,0.0,150,0,25.0,14.666666666666666,0,18.0,1,25.0,1
British Grand Prix,perez,red_bull,10,2022,0.5742431991979435,0.6727544814164369,0.0,120.69300000000001,157.7724837479816,0.0,224,0,19.0,12.333333333333334,0,25.0,1,18.0,2
British Grand Prix,hamilton,mercedes,10,2022,0.4613505251491652,0.9069736526499318,0.0,96.96550000000002,212.70090326456312,0.0,245,0,16.0,14.333333333333334,0,4.0,1,16.0,3
British Grand Prix,leclerc,ferrari,10,2022,0.3180216721565438,0.6227361104852727,0.0,66.84100000000001,146.04231645393017,0.0,90,0,12.0,7.333333333333333,0,12.0,1,12.0,4
British Grand Prix,alonso,alpine,10,2022,0.15051182928643403,0.22075977387570964,0.0,31.6342,51.771959605057965,0.0,205,0,10.0,6.0,0,6.0,1,10.0,5
British Grand Prix,norris,mclaren,10,2022,0.11801453533266876,0.2617879466915432,0.0,24.804000000000002,61.3937709903449,0.0,69,0,8.0,3.3333333333333335,0,9.0,1,8.0,6
British Grand Prix,max_verstappen,red_bull,10,2022,0.9999999999952421,0.999999999995736,0.0,210.1775,234.5171799006527,0.0,150,0,25.0,18.666666666666668,0,15.0,1,6.0,7
British Grand Prix,mick_schumacher,haas,10,2022,0.0,0.0,0.0,0.0,0.0,0.0,31,0,4.0,1.3333333333333333,0,0.0,1,4.0,8
British Grand Prix,vettel,aston_martin,10,2022,0.09166537807285907,0.4227744909539158,0.0,19.266000000000002,99.1478813528691,0.0,244,0,8.0,3.3333333333333335,0,1.0,1,2.0,9
British Grand Prix,kevin_magnussen,haas,10,2022,0.0,0.08430932562420358,0.0,0.0,19.77198528479837,0.0,129,0,1.0,0.3333333333333333,0,0.0,1,1.0,10
British Grand Prix,stroll,aston_martin,10,2022,0.018346873475903244,0.046434453744481054,0.0,3.8561000000000005,10.889677142429434,0.0,109,0,1.0,0.3333333333333333,0,0.0,1,0.0,11
British Grand Prix,latifi,williams,10,2022,0.0,0.0014924279754121906,0.0,0.0,0.35000000000000003,0.0,48,0,0.0,0.0,0,0.0,1,0.0,12
British Grand Prix,ricciardo,mclaren,10,2022,0.04181227771744448,0.25111165946599867,0.0,8.788,58.889998218390154,0.0,219,0,4.0,1.3333333333333333,0,0.0,1,0.0,13
British Grand Prix,tsunoda,alphatauri,10,2022,0.0061852481830539175,0.055605293247302436,0.0,1.3,13.04039655996178,0.0,31,0,0.0,0.0,0,0.0,1,0.0,14
British Grand Prix,ocon,alpine,10,2022,0.17530801346397543,0.21851352833825877,0.0,36.845800000000004,51.245176436248315,0.0,98,0,8.0,3.0,0,0.0,1,0.0,15
British Grand Prix,gasly,alphatauri,10,2022,0.1045306942936112,0.13007281362961393,0.0,21.97,30.504309434290313,0.0,95,0,10.0,3.3333333333333335,0,0.0,1,0.0,16
British Grand Prix,bottas,alfa,10,2022,0.17564487159579098,0.484283363213134,0.0,36.9166,113.57276861403196,0.0,188,0,6.0,2.0,0,2.0,1,0.0,17
British Grand Prix,russell,mercedes,10,2022,0.5406297058412979,0.4846081440877819,0.0,113.6282,113.64893530884038,0.0,69,0,15.0,9.0,0,10.0,1,0.0,18
British Grand Prix,zhou,alfa,10,2022,0.05435596103267784,0.02747962621393875,0.0,11.424400000000002,6.444444444444445,0.0,9,1,4.0,1.3333333333333333,0,0.0,1,0.0,19
British Grand Prix,albon,williams,10,2022,0.009515766435467565,0.051174743028621,0.0,2.0,12.00135641726396,0.0,47,0,0.0,0.0,0,0.0,1,0.0,20
Austrian Grand Prix,leclerc,ferrari,11,2022,0.45238005283963906,0.6570343097123059,0.0,71.8432,158.1741845857983,0.0,91,0,25.0,15.666666666666666,0,12.0,1,25.0,1
Austrian Grand Prix,max_verstappen,red_bull,11,2022,0.9999999999937033,0.999999999995837,0.0,158.8116,240.55691499999045,0.0,151,0,25.0,16.666666666666668,0,15.0,1,19.0,2
Austrian Grand Prix,hamilton,mercedes,11,2022,0.7186666465124799,0.9509132737249791,0.0,114.13260000000001,228.76594391496963,0.0,246,0,16.0,15.333333333333334,0,4.0,1,15.0,3
Austrian Grand Prix,russell,mercedes,11,2022,0.5019406642808086,0.471672246855896,0.0,79.714,113.64893530884038,0.0,70,0,12.0,8.0,0,10.0,1,12.0,4
Austrian Grand Prix,ocon,alpine,11,2022,0.15909417196124787,0.21188056320542836,0.0,25.266000000000002,51.245176436248315,0.0,99,0,10.0,6.0,0,0.0,1,10.0,5
Austrian Grand Prix,mick_schumacher,haas,11,2022,0.07193681066073301,0.015715617512445195,0.0,11.424400000000002,4.125,0.0,32,0,8.0,4.0,0,0.0,1,8.0,6
Austrian Grand Prix,norris,mclaren,11,2022,0.26401597867999566,0.28791034889376704,0.0,41.92880000000001,69.5080567046306,0.0,70,0,8.0,4.666666666666667,0,9.0,1,6.0,7
Austrian Grand Prix,kevin_magnussen,haas,11,2022,0.017984202665183253,0.08505033084666376,0.0,2.8561000000000005,20.77967759249068,0.0,130,0,4.0,1.6666666666666667,0,0.0,1,4.0,8
Austrian Grand Prix,ricciardo,mclaren,11,2022,0.042566160154279886,0.24370654865680605,0.0,6.760000000000001,58.889998218390154,0.0,220,0,2.0,0.6666666666666666,0,0.0,1,2.0,9
Austrian Grand Prix,alonso,alpine,11,2022,0.33306760966873294,0.2559064683634311,0.0,52.89500000000001,61.820503294378355,0.0,206,0,10.0,4.333333333333333,0,6.0,1,1.0,10
Austrian Grand Prix,bottas,alfa,11,2022,0.14974976638891777,0.4713551590034996,0.0,23.782,113.57276861403196,0.0,189,0,6.0,2.0,0,2.0,1,0.0,11
Austrian Grand Prix,albon,williams,11,2022,0.0,0.04850549959070045,0.0,0.0,12.00135641726396,0.0,48,0,0.0,0.0,0,0.0,1,0.0,12
Austrian Grand Prix,stroll,aston_martin,11,2022,0.01383400205014096,0.04387749262916089,0.0,2.197,10.889677142429434,0.0,110,0,1.0,0.3333333333333333,0,0.0,1,0.0,13
Austrian Grand Prix,zhou,alfa,11,2022,0.05533600820056384,0.025371644460857073,0.0,8.788,6.444444444444445,0.0,10,0,4.0,1.3333333333333333,0,0.0,1,0.0,14
Austrian Grand Prix,gasly,alphatauri,11,2022,0.10641540038569972,0.12553472673409913,0.0,16.900000000000002,30.504309434290313,0.0,96,0,0.0,0.0,0,0.0,1,0.0,15
Austrian Grand Prix,tsunoda,alphatauri,11,2022,0.006296769253591698,0.05283110421658533,0.0,1.0,13.04039655996178,0.0,32,0,0.0,0.0,0,0.0,1,0.0,16
Austrian Grand Prix,vettel,aston_martin,11,2022,0.12928652566859547,0.41966337487727856,0.0,20.532200000000003,101.15604461817523,0.0,245,0,2.0,0.6666666666666666,0,1.0,1,0.0,17
Austrian Grand Prix,sainz,ferrari,11,2022,0.9353567371594056,0.6079810103939808,0.0,148.5455,146.39124288592322,0.0,151,0,25.0,14.666666666666666,0,18.0,1,0.0,18
Austrian Grand Prix,latifi,williams,11,2022,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,49,0,0.0,0.0,0,0.0,1,0.0,19
Austrian Grand Prix,perez,red_bull,11,2022,0.8501885252661006,0.7306304389582539,0.0,135.01980000000003,175.8524837479816,0.0,225,0,18.0,6.0,0,25.0,1,0.0,20
French Grand Prix,max_verstappen,red_bull,12,2022,0.9999999999936386,0.999999999996144,0.0,157.1979,259.68191499999045,0.0,152,0,25.0,16.666666666666668,0,15.0,1,25.0,1
French Grand Prix,hamilton,mercedes,12,2022,0.7820937811460453,0.9388611990120037,0.0,122.94350000000001,243.8266726599089,0.0,247,0,18.0,16.333333333333332,0,4.0,1,18.0,2
French Grand Prix,russell,mercedes,12,2022,0.5346967103216094,0.48381221953675946,0.0,84.0532,125.81794939334742,0.0,71,0,15.0,9.0,0,10.0,1,15.0,3
French Grand Prix,perez,red_bull,12,2022,0.5677302304892895,0.6767484971809634,0.0,89.24600000000001,175.8524837479816,0.0,226,0,18.0,10.0,0,25.0,1,12.0,4
French Grand Prix,sainz,ferrari,12,2022,0.6681705035457334,0.5631441193243241,0.0,105.03500000000001,146.39124288592322,0.0,152,0,25.0,12.0,0,18.0,1,11.0,5
French Grand Prix,alonso,alpine,12,2022,0.26721794629402035,0.24090877596771745,0.0,42.006099999999996,62.82533421225275,0.0,207,0,10.0,6.333333333333333,0,6.0,1,8.0,6
French Grand Prix,norris,mclaren,12,2022,0.2946133504309243,0.29014000743640356,0.0,46.3126,75.59256374688412,0.0,71,0,8.0,6.666666666666667,0,9.0,1,6.0,7
French Grand Prix,ocon,alpine,12,2022,0.27596424633995775,0.23520119548731735,0.0,43.38100000000001,61.345176436248316,0.0,100,0,10.0,4.666666666666667,0,0.0,1,4.0,8
French Grand Prix,ricciardo,mclaren,12,2022,0.06941695785968251,0.23348089644853223,0.0,10.912200000000002,60.89904799214581,0.0,221,0,2.0,1.3333333333333333,0,0.0,1,2.0,9
French Grand Prix,stroll,aston_martin,12,2022,0.010750779749533864,0.04064165084497672,0.0,1.6900000000000002,10.889677142429434,0.0,111,0,1.0,0.3333333333333333,0,0.0,1,1.0,10
French Grand Prix,vettel,aston_martin,12,2022,0.10047208009712298,0.3887143802481474,0.0,15.794,101.15604461817523,0.0,246,0,2.0,0.6666666666666666,0,1.0,1,0.0,11
French Grand Prix,gasly,alphatauri,12,2022,0.0826983057656451,0.11627689339422473,0.0,13.0,30.504309434290313,0.0,97,0,0.0,0.0,0,0.0,1,0.0,12
French Grand Prix,albon,williams,12,2022,0.0,0.04492835529795653,0.0,0.0,12.00135641726396,0.0,49,0,0.0,0.0,0,0.0,1,0.0,13
French Grand Prix,bottas,alfa,12,2022,0.07722749476884089,0.4365940405506956,0.0,12.14,113.57276861403196,0.0,190,0,0.0,0.0,0,2.0,1,0.0,14
French Grand Prix,mick_schumacher,haas,12,2022,0.20125459691127395,0.0463399356086903,0.0,31.636800000000004,12.367424242424242,0.0,33,0,8.0,4.0,0,0.0,1,0.0,15
French Grand Prix,zhou,alfa,12,2022,0.043003118998135456,0.023500556977035278,0.0,6.760000000000001,6.444444444444445,0.0,11,0,0.0,0.0,0,0.0,1,0.0,16
French Grand Prix,latifi,williams,12,2022,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,50,0,0.0,0.0,0,0.0,1,0.0,17
French Grand Prix,kevin_magnussen,haas,12,2022,0.08665128478124294,0.09432009918078266,0.0,13.621400000000001,24.810211943635714,0.0,131,0,4.0,1.6666666666666667,0,0.0,1,0.0,18
French Grand Prix,leclerc,ferrari,12,2022,0.805777303635699,0.7060292741660192,0.0,126.66650000000001,183.44592371623307,0.0,92,0,25.0,12.333333333333334,0,12.0,1,0.0,19
French Grand Prix,tsunoda,alphatauri,12,2022,0.0,0.04893495873777554,0.0,0.0,13.04039655996178,0.0,33,0,0.0,0.0,0,0.0,1,0.0,20
Hungarian Grand Prix,max_verstappen,red_bull,13,2022,0.9999999999944686,0.999999999996485,0.0,180.7855,284.8453136928009,0.0,153,0,25.0,23.0,1,15.0,1,25.0,1
Hungarian Grand Prix,hamilton,mercedes,13,2022,0.7904660495405303,0.9193446806177367,0.0,142.90480000000002,261.8992533050702,0.0,248,0,19.0,17.333333333333332,1,4.0,1,19.0,2
Hungarian Grand Prix,russell,mercedes,13,2022,0.552065845985701,0.49447662564343353,0.0,99.80550000000001,141.02628272668076,0.0,72,0,15.0,14.0,1,10.0,1,15.0,3
Hungarian Grand Prix,sainz,ferrari,13,2022,0.5441094556778939,0.5522521136494324,0.0,98.36710000000001,157.46313831075983,0.0,153,0,12.0,7.666666666666667,1,18.0,1,12.0,4
Hungarian Grand Prix,perez,red_bull,13,2022,0.46294199479237585,0.6592563678780617,0.0,83.6932,187.90534718410495,0.0,227,0,12.0,7.333333333333333,1,25.0,1,10.0,5
Hungarian Grand Prix,leclerc,ferrari,13,2022,0.4878986423109824,0.6435815104965039,0.0,88.20500000000001,183.44592371623307,0.0,93,0,25.0,11.0,1,12.0,1,8.0,6
Hungarian Grand Prix,norris,mclaren,13,2022,0.2535524143238614,0.28586023447735104,0.0,45.8386,81.67589708021745,0.0,72,0,6.0,6.0,1,9.0,1,6.0,7
Hungarian Grand Prix,alonso,alpine,13,2022,0.2795899007371742,0.2478557373588498,0.0,50.5458,70.86379575071429,0.0,208,0,8.0,4.333333333333333,1,6.0,1,4.0,8
Hungarian Grand Prix,ocon,alpine,13,2022,0.2477765086234915,0.22859701818020303,0.0,44.794399999999996,65.38478039664436,0.0,101,0,10.0,5.333333333333333,1,0.0,1,2.0,9
Hungarian Grand Prix,vettel,aston_martin,13,2022,0.06294752621165443,0.3543328827084711,0.0,11.38,101.15604461817523,0.0,247,0,1.0,0.3333333333333333,1,1.0,1,1.0,10
Hungarian Grand Prix,stroll,aston_martin,13,2022,0.02298912246821239,0.04059330736915984,0.0,4.1561,11.898605713858005,0.0,112,0,1.0,0.3333333333333333,1,0.0,1,0.0,11
Hungarian Grand Prix,gasly,alphatauri,13,2022,0.05531417066050477,0.10599228874028152,0.0,10.0,30.504309434290313,0.0,98,0,0.0,0.0,1,0.0,1,0.0,12
Hungarian Grand Prix,zhou,alfa,13,2022,0.028763368743462484,0.021421950208304053,0.0,5.2,6.444444444444445,0.0,12,0,0.0,0.0,1,0.0,1,0.0,13
Hungarian Grand Prix,mick_schumacher,haas,13,2022,0.13461256571940441,0.04224120280363726,0.0,24.336000000000002,12.367424242424242,0.0,34,0,8.0,2.6666666666666665,1,0.0,1,0.0,14
Hungarian Grand Prix,ricciardo,mclaren,13,2022,0.07802727541712125,0.21989134439130112,0.0,14.106200000000001,62.908057001154816,0.0,222,0,2.0,1.3333333333333333,1,0.0,1,0.0,15
Hungarian Grand Prix,kevin_magnussen,haas,13,2022,0.0579581880180769,0.08597755662844403,0.0,10.478,24.810211943635714,0.0,132,0,4.0,1.3333333333333333,1,0.0,1,0.0,16
Hungarian Grand Prix,albon,williams,13,2022,0.0,0.04095447572048299,0.0,0.0,12.00135641726396,0.0,50,0,0.0,0.0,1,0.0,1,0.0,17
Hungarian Grand Prix,latifi,williams,13,2022,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,51,0,0.0,0.0,1,0.0,1,0.0,18
Hungarian Grand Prix,tsunoda,alphatauri,13,2022,0.0,0.04460669806891902,0.0,0.0,13.04039655996178,0.0,34,0,0.0,0.0,1,0.0,1,0.0,19
Hungarian Grand Prix,bottas,alfa,13,2022,0.043145053115193725,0.3979776227031014,0.0,7.800000000000001,113.57276861403196,0.0,191,0,0.0,0.0,1,2.0,1,0.0,20
Belgian Grand Prix,max_verstappen,red_bull,14,2022,0.999999999994771,0.9999999999967707,0.0,191.2375,310.0076513551386,0.0,154,0,26.0,25.333333333333332,0,20.0,2,26.0,1
Belgian Grand Prix,perez,red_bull,14,2022,0.4095692528902043,0.6381215060175215,0.0,78.32500000000002,197.94920683322775,0.0,228,0,18.0,13.333333333333334,0,17.5,2,18.0,2
Belgian Grand Prix,sainz,ferrari,14,2022,0.5748882933495005,0.546381010279299,0.0,109.9402,169.5410603886819,0.0,154,0,15.0,12.666666666666666,0,15.0,2,15.0,3
Belgian Grand Prix,russell,mercedes,14,2022,0.5651428197891881,0.5034003245069352,0.0,108.07650000000001,156.23176217873555,0.0,73,0,15.0,14.0,0,12.5,2,12.0,4
Belgian Grand Prix,alonso,alpine,14,2022,0.23891966795090447,0.24069463221812826,0.0,45.69040000000001,74.88293450669515,0.0,209,0,10.0,7.333333333333333,0,5.0,2,10.0,5
Belgian Grand Prix,leclerc,ferrari,14,2022,0.47427308974194776,0.6173948205766557,0.0,90.6988,191.5310300992118,0.0,94,0,8.0,5.333333333333333,0,10.0,2,8.0,6
Belgian Grand Prix,ocon,alpine,14,2022,0.20602758350111236,0.21654361823813642,0.0,39.400200000000005,67.40438823978161,0.0,102,0,6.0,4.0,0,1.0,2,6.0,7
Belgian Grand Prix,vettel,aston_martin,14,2022,0.02853049218888278,0.3287826941474395,0.0,5.456100000000001,102.16007687623974,0.0,248,0,4.0,1.6666666666666667,0,1.0,2,4.0,8
Belgian Grand Prix,gasly,alphatauri,14,2022,0.0,0.09737950702083481,0.0,0.0,30.504309434290313,0.0,99,0,2.0,0.6666666666666666,0,0.0,2,2.0,9
Belgian Grand Prix,albon,williams,14,2022,0.0,0.03762657362489547,0.0,0.0,12.00135641726396,0.0,51,0,1.0,0.3333333333333333,0,0.0,2,1.0,10
Belgian Grand Prix,stroll,aston_martin,14,2022,0.016717432511841466,0.03729475329700769,0.0,3.197,11.898605713858005,0.0,113,0,1.0,0.3333333333333333,0,0.0,2,0.0,11
Belgian Grand Prix,norris,mclaren,14,2022,0.26594470226673145,0.28227330562715847,0.0,50.8586,87.75808886103937,0.0,73,0,6.0,4.0,0,7.5,2,0.0,12
Belgian Grand Prix,tsunoda,alphatauri,14,2022,0.0,0.040982021611235764,0.0,0.0,13.04039655996178,0.0,35,0,0.0,0.0,0,0.0,2,0.0,13
Belgian Grand Prix,zhou,alfa,14,2022,0.02091639976458113,0.019681233186888702,0.0,4.0,6.444444444444445,0.0,13,0,0.0,0.0,0,0.0,2,0.0,14
Belgian Grand Prix,ricciardo,mclaren,14,2022,0.04065102294246343,0.2020232883869759,0.0,7.774000000000001,62.908057001154816,0.0,223,0,2.0,0.6666666666666666,0,0.0,2,0.0,15
Belgian Grand Prix,kevin_magnussen,haas,14,2022,0.04214654552563098,0.07899114340147184,0.0,8.06,24.810211943635714,0.0,133,0,0.0,0.0,0,0.0,2,0.0,16
Belgian Grand Prix,mick_schumacher,haas,14,2022,0.0978887508982397,0.03880874310644097,0.0,18.720000000000002,12.367424242424242,0.0,35,0,0.0,0.0,0,0.0,2,0.0,17
Belgian Grand Prix,latifi,williams,14,2022,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,52,0,0.0,0.0,0,0.0,2,0.0,18
Belgian Grand Prix,bottas,alfa,14,2022,0.03137459964687169,0.3656385305455087,0.0,6.0,113.57276861403196,0.0,192,0,0.0,0.0,0,1.0,2,0.0,19
Belgian Grand Prix,hamilton,mercedes,14,2022,0.8103112621697611,0.9062445487684884,0.0,154.9619,280.9755585259537,0.0,249,0,19.0,12.333333333333334,0,11.5,2,0.0,20
Dutch Grand Prix,max_verstappen,red_bull,15,2022,0.9999999999950528,0.9999999999970223,0.0,202.1336,336.1753932906225,0.0,155,0,26.0,25.666666666666668,0,20.0,2,26.0,1
Dutch Grand Prix,russell,mercedes,15,2022,0.5351816818157141,0.5003907616806468,0.0,108.1782,168.3939243408977,0.0,74,0,18.0,15.0,0,12.5,2,18.0,2
Dutch Grand Prix,leclerc,ferrari,15,2022,0.4201419259320562,0.5933596583403405,0.0,84.9248,199.61524062552758,0.0,95,0,15.0,10.333333333333334,0,10.0,2,15.0,3
Dutch Grand Prix,hamilton,mercedes,15,2022,0.5326328725133643,0.8356293601724912,0.0,107.66300000000001,280.9755585259537,0.0,250,0,19.0,10.333333333333334,0,11.5,2,12.0,4
Dutch Grand Prix,perez,red_bull,15,2022,0.5524059334986743,0.6422319865074224,0.0,111.65980000000002,216.0278094533151,0.0,229,0,18.0,12.666666666666666,0,17.5,2,10.0,5
Dutch Grand Prix,alonso,alpine,15,2022,0.3075639082255125,0.25185871957236583,0.0,62.16900000000001,84.9305535543142,0.0,210,0,10.0,7.333333333333333,0,5.0,2,8.0,6
Dutch Grand Prix,norris,mclaren,15,2022,0.19354525917416232,0.2602783786071125,0.0,39.122,87.75808886103937,0.0,74,0,6.0,4.0,0,7.5,2,6.0,7
Dutch Grand Prix,sainz,ferrari,15,2022,0.5580244946878797,0.5487608687833778,0.0,112.79550000000002,184.63783458223028,0.0,155,0,15.0,10.333333333333334,0,15.0,2,4.0,8
